id_credvoucher,id_cliente,data_criacao,valor_voucher,tipo_credito,data_expiracao,id_compra
1200,129,2011-08-13,2857.9,crédito desculpa,2012-08-12,647.0
1201,629,2013-02-27,8760.17,crédito cancelamento,2014-02-27,650.0
1202,750,2013-07-09,149.93,crédito cancelamento,2014-07-09,651.0
1203,812,2018-04-11,9070.79,crédito desculpa,2019-04-11,652.0
1204,416,2012-02-07,5877.11,cartão presente,2012-08-05,655.0
1205,129,2013-01-25,4821.25,cartão presente,2013-07-24,658.0
1206,237,2015-11-28,9934.15,cartão presente,2016-05-26,659.0
1207,101,2011-09-25,121.73,crédito desculpa,2012-09-24,660.0
1208,16,2019-08-21,571.76,crédito cancelamento,2020-08-20,661.0
1209,228,2016-08-06,1196.21,crédito desculpa,2017-08-06,662.0
1210,126,2012-08-16,8897.13,crédito desculpa,2013-08-16,663.0
1211,355,2018-08-05,968.68,crédito cancelamento,2019-08-05,664.0
1212,517,2012-07-25,9391.73,crédito desculpa,2013-07-25,671.0
1213,33,2018-04-01,646.68,crédito cancelamento,2019-04-01,673.0
1214,919,2016-01-11,61.44,cartão presente,2016-07-09,678.0
1215,221,2017-06-22,761.62,crédito desculpa,2018-06-22,679.0
1216,949,2012-01-28,224.63,crédito cancelamento,2013-01-27,681.0
1217,358,2017-12-17,392.14,cartão presente,2018-06-15,683.0
1218,853,2015-07-01,793.51,crédito desculpa,2016-06-30,687.0
1219,951,2019-02-20,414.19,crédito desculpa,2020-02-20,692.0
1220,258,2018-01-18,814.47,crédito desculpa,2019-01-18,694.0
1221,273,2016-03-21,3982.51,crédito cancelamento,2017-03-21,695.0
1222,724,2010-02-04,855.47,cartão presente,2010-08-03,699.0
1223,571,2010-10-03,856.97,cartão presente,2011-04-01,705.0
1224,990,2018-04-24,3658.87,crédito desculpa,2019-04-24,706.0
1225,257,2013-01-15,9.1,cartão presente,2013-07-14,709.0
1226,785,2016-02-24,117.42,crédito cancelamento,2017-02-23,710.0
1227,166,2014-11-05,9811.32,crédito cancelamento,2015-11-05,713.0
1228,306,2019-01-23,4441.03,crédito desculpa,2020-01-23,714.0
1229,848,2010-09-21,1131.42,cartão presente,2011-03-20,715.0
1230,332,2013-06-15,195.5,crédito cancelamento,2014-06-15,716.0
1231,359,2014-06-29,583.56,crédito desculpa,2015-06-29,718.0
1232,595,2011-01-13,569.58,crédito cancelamento,2012-01-13,719.0
1233,44,2018-11-16,2470.45,cartão presente,2019-05-15,721.0
1234,92,2018-09-20,826.48,cartão presente,2019-03-19,722.0
1235,671,2011-12-21,473.93,cartão presente,2012-06-18,727.0
1236,785,2018-12-15,225.73,crédito cancelamento,2019-12-15,728.0
1237,263,2015-10-02,982.81,crédito desculpa,2016-10-01,732.0
1238,895,2017-07-06,335.54,crédito cancelamento,2018-07-06,733.0
1239,589,2013-02-10,7560.11,cartão presente,2013-08-09,735.0
1240,196,2011-12-26,234.57,crédito cancelamento,2012-12-25,746.0
1241,948,2017-08-29,6552.88,crédito cancelamento,2018-08-29,752.0
1242,466,2014-12-08,7277.25,cartão presente,2015-06-06,753.0
1243,435,2019-09-28,9756.92,cartão presente,2020-03-26,755.0
1244,222,2013-01-23,43.24,cartão presente,2013-07-22,756.0
1245,151,2010-06-29,3821.9,crédito desculpa,2011-06-29,757.0
1246,290,2019-01-12,149.44,crédito cancelamento,2020-01-12,761.0
1247,713,2010-03-02,261.79,cartão presente,2010-08-29,763.0
1248,527,2010-03-20,9730.75,crédito desculpa,2011-03-20,764.0
1249,598,2016-03-04,4999.3,crédito desculpa,2017-03-04,773.0
1250,488,2013-11-18,990.4,cartão presente,2014-05-17,776.0
1251,216,2016-11-06,4294.87,cartão presente,2017-05-05,781.0
1252,563,2016-10-03,242.21,crédito cancelamento,2017-10-03,782.0
1253,416,2012-03-18,451.0,crédito desculpa,2013-03-18,784.0
1254,163,2013-08-03,6952.47,cartão presente,2014-01-30,789.0
1255,373,2012-02-23,3208.6,crédito desculpa,2013-02-22,790.0
1256,290,2016-04-04,3095.82,crédito cancelamento,2017-04-04,791.0
1257,551,2015-05-03,682.07,crédito cancelamento,2016-05-02,793.0
1258,178,2018-09-16,6002.45,crédito desculpa,2019-09-16,795.0
1259,412,2011-05-18,880.22,crédito desculpa,2012-05-17,799.0
1260,132,2018-09-11,8354.19,crédito cancelamento,2019-09-11,800.0
1261,107,2013-02-01,773.36,crédito cancelamento,2014-02-01,802.0
1262,942,2015-11-06,8770.45,crédito cancelamento,2016-11-05,805.0
1263,867,2012-11-02,746.24,cartão presente,2013-05-01,807.0
1264,617,2011-06-19,41.04,crédito cancelamento,2012-06-18,809.0
1265,773,2010-10-24,5537.71,crédito desculpa,2011-10-24,810.0
1266,704,2010-06-01,641.21,crédito desculpa,2011-06-01,813.0
1267,946,2010-09-12,6648.86,crédito cancelamento,2011-09-12,817.0
1268,778,2019-01-26,1815.75,crédito desculpa,2020-01-26,819.0
1269,973,2013-09-03,8857.37,crédito cancelamento,2014-09-03,823.0
1270,622,2010-06-23,8312.03,crédito cancelamento,2011-06-23,824.0
1271,706,2017-03-02,4827.62,crédito desculpa,2018-03-02,825.0
1272,686,2016-08-16,870.35,crédito desculpa,2017-08-16,827.0
1273,738,2010-10-29,802.28,cartão presente,2011-04-27,828.0
1274,641,2012-09-08,216.47,cartão presente,2013-03-07,833.0
1275,947,2013-08-27,506.01,crédito cancelamento,2014-08-27,835.0
1276,963,2012-06-10,138.61,cartão presente,2012-12-07,836.0
1277,794,2011-09-29,7958.04,crédito cancelamento,2012-09-28,837.0
1278,480,2014-07-14,2910.57,crédito desculpa,2015-07-14,838.0
1279,591,2011-03-09,881.89,crédito desculpa,2012-03-08,839.0
1280,709,2015-06-17,3888.48,crédito cancelamento,2016-06-16,840.0
1281,384,2010-05-04,4874.46,crédito desculpa,2011-05-04,841.0
1282,695,2010-08-29,717.01,crédito cancelamento,2011-08-29,846.0
1283,644,2019-08-14,7975.42,crédito cancelamento,2020-08-13,847.0
1284,423,2014-06-22,302.68,cartão presente,2014-12-19,850.0
1285,801,2019-12-31,4118.66,crédito cancelamento,2020-12-30,851.0
1286,508,2011-09-06,5591.38,cartão presente,2012-03-04,852.0
1287,82,2011-01-18,323.47,crédito desculpa,2012-01-18,853.0
1288,45,2012-07-20,400.52,cartão presente,2013-01-16,854.0
1289,53,2016-09-05,646.36,crédito desculpa,2017-09-05,859.0
1290,113,2019-07-19,8820.29,crédito cancelamento,2020-07-18,860.0
1291,574,2011-04-05,4079.44,crédito cancelamento,2012-04-04,862.0
1292,544,2012-01-14,3048.86,crédito desculpa,2013-01-13,864.0
1293,795,2016-05-31,783.97,crédito cancelamento,2017-05-31,867.0
1294,901,2019-08-12,147.37,cartão presente,2020-02-08,869.0
1295,928,2013-06-27,528.9,crédito cancelamento,2014-06-27,885.0
1296,670,2019-07-03,8774.79,crédito cancelamento,2020-07-02,886.0
1297,182,2010-06-27,7975.64,crédito cancelamento,2011-06-27,888.0
1298,5,2013-03-20,225.96,crédito cancelamento,2014-03-20,891.0
1299,579,2018-08-16,7486.1,crédito desculpa,2019-08-16,893.0
1300,397,2015-02-21,6573.09,crédito cancelamento,2016-02-21,897.0
1301,166,2020-03-04,1149.16,crédito desculpa,2021-03-04,901.0
1302,500,2012-08-27,456.79,cartão presente,2013-02-23,904.0
1303,630,2013-01-21,6970.93,crédito cancelamento,2014-01-21,910.0
1304,805,2015-08-15,4254.05,crédito desculpa,2016-08-14,912.0
1305,998,2016-03-09,563.64,crédito cancelamento,2017-03-09,913.0
1306,428,2017-04-08,6915.68,crédito desculpa,2018-04-08,914.0
1307,738,2017-01-29,912.0,crédito cancelamento,2018-01-29,915.0
1308,167,2016-08-21,800.72,crédito cancelamento,2017-08-21,916.0
1309,323,2018-05-26,5091.78,crédito cancelamento,2019-05-26,917.0
1310,812,2014-09-04,856.21,cartão presente,2015-03-03,919.0
1311,210,2012-08-22,8939.14,cartão presente,2013-02-18,925.0
1312,6,2017-11-20,815.54,cartão presente,2018-05-19,926.0
1313,72,2012-05-17,628.15,crédito cancelamento,2013-05-17,929.0
1314,342,2019-04-17,290.71,crédito cancelamento,2020-04-16,936.0
1315,212,2019-04-27,637.24,crédito desculpa,2020-04-26,939.0
1316,942,2017-05-15,40.19,cartão presente,2017-11-11,942.0
1317,275,2010-01-04,8956.66,cartão presente,2010-07-03,947.0
1318,40,2014-09-03,28.7,cartão presente,2015-03-02,948.0
1319,948,2013-03-31,544.15,crédito desculpa,2014-03-31,951.0
1320,846,2016-04-03,3101.43,cartão presente,2016-09-30,952.0
1321,416,2020-01-04,4868.38,crédito desculpa,2021-01-03,953.0
1322,101,2011-03-28,2783.98,crédito cancelamento,2012-03-27,956.0
1323,360,2015-09-15,7119.4,crédito cancelamento,2016-09-14,958.0
1324,430,2012-04-10,9303.32,crédito desculpa,2013-04-10,959.0
1325,72,2013-04-05,7936.5,crédito desculpa,2014-04-05,964.0
1326,934,2017-08-28,7468.43,crédito cancelamento,2018-08-28,968.0
1327,142,2019-09-18,7482.58,cartão presente,2020-03-16,969.0
1328,788,2020-03-29,323.47,cartão presente,2020-09-25,972.0
1329,786,2014-08-22,6654.8,cartão presente,2015-02-18,976.0
1330,347,2019-02-23,3035.91,crédito desculpa,2020-02-23,978.0
1331,196,2011-09-01,876.55,crédito cancelamento,2012-08-31,980.0
1332,167,2012-11-16,4576.48,crédito cancelamento,2013-11-16,982.0
1333,217,2011-03-10,6555.51,cartão presente,2011-09-06,985.0
1334,796,2012-03-28,740.69,cartão presente,2012-09-24,987.0
1335,639,2014-11-05,770.75,cartão presente,2015-05-04,988.0
1336,594,2012-07-12,5662.76,cartão presente,2013-01-08,989.0
1337,74,2020-04-13,374.25,crédito desculpa,2021-04-13,991.0
1338,860,2014-10-18,3568.45,crédito desculpa,2015-10-18,992.0
1339,875,2016-11-08,4527.52,cartão presente,2017-05-07,993.0
1340,674,2019-02-05,7024.38,crédito desculpa,2020-02-05,994.0
1341,752,2013-10-12,986.91,crédito desculpa,2014-10-12,996.0
1342,726,2010-08-22,275.12,crédito cancelamento,2011-08-22,997.0
1343,950,2014-07-12,9384.03,crédito desculpa,2015-07-12,998.0
1344,306,2017-06-19,7403.71,crédito cancelamento,2018-06-19,1000.0
1345,110,2016-10-12,768.04,cartão presente,2017-04-10,1002.0
1346,546,2019-01-12,6098.08,crédito desculpa,2020-01-12,1004.0
1347,612,2010-05-21,7069.94,crédito desculpa,2011-05-21,1005.0
1348,436,2019-03-31,18.37,cartão presente,2019-09-27,1006.0
1349,680,2019-03-13,1561.7,cartão presente,2019-09-09,1008.0
1350,987,2016-12-06,400.96,cartão presente,2017-06-04,1009.0
1351,581,2018-05-31,3962.37,crédito cancelamento,2019-05-31,1010.0
1352,667,2020-01-16,693.45,cartão presente,2020-07-14,1011.0
1353,206,2015-02-23,839.58,cartão presente,2015-08-22,1013.0
1354,348,2011-10-20,1245.68,crédito desculpa,2012-10-19,1016.0
1355,206,2013-06-03,6597.7,crédito desculpa,2014-06-03,1021.0
1356,561,2019-06-12,1091.42,cartão presente,2019-12-09,1024.0
1357,751,2018-06-18,671.11,crédito cancelamento,2019-06-18,1030.0
1358,899,2017-09-12,566.22,crédito cancelamento,2018-09-12,1031.0
1359,650,2011-06-12,1155.31,crédito desculpa,2012-06-11,1032.0
1360,416,2010-09-30,5561.79,crédito desculpa,2011-09-30,1035.0
1361,935,2014-11-25,5701.16,crédito desculpa,2015-11-25,1038.0
1362,162,2019-04-25,396.42,cartão presente,2019-10-22,1041.0
1363,987,2014-08-20,466.59,crédito cancelamento,2015-08-20,1044.0
1364,600,2018-03-20,653.86,crédito desculpa,2019-03-20,1046.0
1365,530,2012-05-05,954.0,cartão presente,2012-11-01,1049.0
1366,960,2015-01-22,907.43,crédito desculpa,2016-01-22,1050.0
1367,2,2014-04-05,650.77,cartão presente,2014-10-02,1051.0
1368,480,2012-06-19,5727.19,crédito desculpa,2013-06-19,1053.0
1369,359,2018-04-20,9864.04,cartão presente,2018-10-17,1055.0
1370,113,2018-01-14,8413.16,cartão presente,2018-07-13,1058.0
1371,790,2014-03-31,1371.56,crédito cancelamento,2015-03-31,1059.0
1372,90,2019-10-24,896.23,crédito desculpa,2020-10-23,1060.0
1373,975,2011-04-25,216.18,crédito desculpa,2012-04-24,1062.0
1374,86,2016-09-21,1035.42,crédito desculpa,2017-09-21,1063.0
1375,786,2012-01-12,148.84,crédito desculpa,2013-01-11,1064.0
1376,513,2018-05-30,6568.91,cartão presente,2018-11-26,1068.0
1377,527,2016-05-29,2996.43,crédito cancelamento,2017-05-29,1069.0
1378,15,2019-04-08,457.01,crédito cancelamento,2020-04-07,1071.0
1379,679,2011-12-17,4916.47,crédito desculpa,2012-12-16,1072.0
1380,628,2011-07-11,2462.81,cartão presente,2012-01-07,1073.0
1381,435,2017-11-21,8238.04,cartão presente,2018-05-20,1076.0
1382,575,2017-03-27,42.56,crédito desculpa,2018-03-27,1077.0
1383,965,2012-05-29,6056.58,crédito cancelamento,2013-05-29,1078.0
1384,507,2012-11-22,650.07,crédito cancelamento,2013-11-22,1080.0
1385,163,2015-06-24,766.97,crédito cancelamento,2016-06-23,1082.0
1386,63,2012-10-05,2377.03,cartão presente,2013-04-03,1083.0
1387,6,2010-09-26,419.03,cartão presente,2011-03-25,1084.0
1388,550,2012-11-04,6566.2,crédito cancelamento,2013-11-04,1085.0
1389,134,2020-01-29,6893.24,cartão presente,2020-07-27,1087.0
1390,907,2015-01-08,8646.57,crédito desculpa,2016-01-08,1088.0
1391,808,2011-09-16,732.82,crédito cancelamento,2012-09-15,1089.0
1392,301,2017-12-31,4306.64,cartão presente,2018-06-29,1090.0
1393,445,2016-09-05,607.44,cartão presente,2017-03-04,1091.0
1394,622,2010-10-19,331.83,crédito cancelamento,2011-10-19,1093.0
1395,359,2018-04-30,490.63,crédito cancelamento,2019-04-30,1094.0
1396,33,2016-02-09,768.64,cartão presente,2016-08-07,1097.0
1397,35,2010-01-01,9005.65,cartão presente,2010-06-30,1102.0
1398,599,2014-02-07,4711.22,cartão presente,2014-08-06,1103.0
1399,411,2012-12-12,144.36,cartão presente,2013-06-10,1104.0
1400,998,2014-09-16,9467.28,cartão presente,2015-03-15,1105.0
1401,464,2017-12-27,3944.78,cartão presente,2018-06-25,1106.0
1402,424,2014-01-02,1489.39,cartão presente,2014-07-01,1107.0
1403,265,2010-01-02,293.98,crédito cancelamento,2011-01-02,1110.0
1404,530,2015-12-24,8721.64,crédito desculpa,2016-12-23,1113.0
1405,754,2019-07-31,1163.19,cartão presente,2020-01-27,1114.0
1406,974,2013-06-25,804.16,crédito cancelamento,2014-06-25,1116.0
1407,587,2011-10-12,611.15,cartão presente,2012-04-09,1117.0
1408,322,2019-11-25,6267.39,crédito desculpa,2020-11-24,1118.0
1409,663,2011-03-29,392.33,crédito cancelamento,2012-03-28,1120.0
1410,703,2015-03-30,3945.23,crédito desculpa,2016-03-29,1126.0
1411,242,2016-02-02,197.96,crédito desculpa,2017-02-01,1128.0
1412,998,2014-09-20,58.96,cartão presente,2015-03-19,1129.0
1413,289,2013-12-26,8010.79,crédito desculpa,2014-12-26,1132.0
1414,210,2017-02-12,883.83,crédito desculpa,2018-02-12,1133.0
1415,507,2018-08-17,69.36,cartão presente,2019-02-13,1135.0
1416,286,2018-02-12,850.15,crédito cancelamento,2019-02-12,1137.0
1417,882,2018-02-25,8159.62,crédito cancelamento,2019-02-25,1142.0
1418,961,2013-08-17,713.21,cartão presente,2014-02-13,1144.0
1419,40,2019-03-28,808.9,crédito cancelamento,2020-03-27,1145.0
1420,641,2016-06-16,574.84,crédito desculpa,2017-06-16,1149.0
1421,494,2018-12-10,562.83,crédito desculpa,2019-12-10,1150.0
1422,217,2018-10-26,3227.57,cartão presente,2019-04-24,1157.0
1423,117,2010-04-12,978.66,cartão presente,2010-10-09,1159.0
1424,423,2011-03-09,468.13,crédito desculpa,2012-03-08,1160.0
1425,63,2018-07-28,547.73,crédito cancelamento,2019-07-28,1162.0
1426,262,2013-11-12,7768.12,crédito cancelamento,2014-11-12,1163.0
1427,470,2013-06-09,4569.79,crédito desculpa,2014-06-09,1170.0
1428,302,2011-06-15,2363.47,cartão presente,2011-12-12,1172.0
1429,807,2019-12-04,45.9,cartão presente,2020-06-01,1174.0
1430,515,2019-04-26,716.66,crédito cancelamento,2020-04-25,1177.0
1431,15,2015-05-12,3307.89,cartão presente,2015-11-08,1182.0
1432,764,2014-08-25,567.93,crédito desculpa,2015-08-25,1184.0
1433,522,2015-09-08,6073.58,crédito cancelamento,2016-09-07,1189.0
1434,255,2019-04-03,5627.4,crédito cancelamento,2020-04-02,1191.0
1435,436,2011-09-14,5331.29,cartão presente,2012-03-12,1195.0
1436,886,2017-06-25,324.28,crédito cancelamento,2018-06-25,1197.0
1437,228,2015-06-07,196.49,cartão presente,2015-12-04,1198.0
1438,354,2010-11-19,896.23,crédito cancelamento,2011-11-19,1200.0
1439,555,2019-02-19,4323.61,cartão presente,2019-08-18,1201.0
1440,906,2015-01-13,9589.92,crédito cancelamento,2016-01-13,1202.0
1441,598,2017-03-23,401.33,crédito cancelamento,2018-03-23,1203.0
1442,373,2010-04-04,7035.07,cartão presente,2010-10-01,1204.0
1443,895,2018-08-02,681.78,crédito cancelamento,2019-08-02,1206.0
1444,376,2016-06-23,5917.82,cartão presente,2016-12-20,1207.0
1445,97,2019-12-26,37.13,cartão presente,2020-06-23,1208.0
1446,540,2017-07-27,476.16,crédito cancelamento,2018-07-27,1211.0
1447,598,2019-12-27,172.08,crédito desculpa,2020-12-26,1219.0
1448,255,2017-05-01,379.32,crédito cancelamento,2018-05-01,1220.0
1449,595,2011-06-25,242.27,crédito cancelamento,2012-06-24,1221.0
1450,478,2013-07-02,612.68,cartão presente,2013-12-29,1224.0
1451,503,2012-02-19,1419.55,crédito desculpa,2013-02-18,1227.0
1452,628,2016-02-26,610.13,cartão presente,2016-08-24,1230.0
1453,117,2019-03-27,438.97,crédito desculpa,2020-03-26,1232.0
1454,114,2015-11-28,1071.46,crédito cancelamento,2016-11-27,1233.0
1455,301,2015-08-11,9668.95,cartão presente,2016-02-07,1235.0
1456,546,2014-06-02,994.51,crédito cancelamento,2015-06-02,1238.0
1457,166,2019-08-16,392.62,crédito cancelamento,2020-08-15,1243.0
1458,101,2014-04-30,7777.14,crédito cancelamento,2015-04-30,1244.0
1459,380,2011-12-11,605.03,crédito desculpa,2012-12-10,1247.0
1460,388,2012-07-09,1749.54,cartão presente,2013-01-05,1253.0
1461,374,2012-01-03,148.09,crédito cancelamento,2013-01-02,1255.0
1462,618,2010-04-02,95.43,cartão presente,2010-09-29,1256.0
1463,347,2012-03-15,807.44,crédito cancelamento,2013-03-15,1262.0
1464,114,2012-07-13,661.04,crédito cancelamento,2013-07-13,1264.0
1465,5,2014-08-08,5567.34,crédito desculpa,2015-08-08,1266.0
1466,872,2018-05-25,3604.71,crédito cancelamento,2019-05-25,1268.0
1467,504,2012-03-05,744.58,cartão presente,2012-09-01,1271.0
1468,288,2017-01-20,957.23,crédito desculpa,2018-01-20,1272.0
1469,562,2019-09-12,858.47,crédito desculpa,2020-09-11,1273.0
1470,107,2010-05-14,737.16,cartão presente,2010-11-10,1275.0
1471,900,2018-02-18,56.62,crédito cancelamento,2019-02-18,1276.0
1472,245,2016-03-21,619.17,crédito desculpa,2017-03-21,1283.0
1473,550,2014-02-16,7542.35,crédito cancelamento,2015-02-16,1284.0
1474,827,2010-04-24,405.67,cartão presente,2010-10-21,1285.0
1475,136,2017-02-05,216.64,cartão presente,2017-08-04,1287.0
1476,231,2017-02-26,5033.19,crédito cancelamento,2018-02-26,1289.0
1477,968,2016-06-24,9894.16,crédito cancelamento,2017-06-24,1290.0
1478,36,2019-12-15,420.22,cartão presente,2020-06-12,1292.0
1479,273,2012-07-08,72.81,crédito desculpa,2013-07-08,1295.0
1480,216,2015-09-27,7682.61,crédito cancelamento,2016-09-26,1300.0
1481,750,2019-08-06,6403.89,crédito cancelamento,2020-08-05,1303.0
1482,18,2011-10-11,148.06,crédito cancelamento,2012-10-10,1304.0
1483,859,2014-08-26,366.23,cartão presente,2015-02-22,1307.0
1484,231,2018-12-12,216.59,crédito cancelamento,2019-12-12,1309.0
1485,720,2016-01-25,476.47,crédito cancelamento,2017-01-24,1310.0
1486,661,2019-05-04,7731.1,crédito desculpa,2020-05-03,1313.0
1487,850,2013-11-16,3000.25,cartão presente,2014-05-15,1316.0
1488,222,2013-11-27,413.45,crédito desculpa,2014-11-27,1317.0
1489,550,2010-06-15,107.98,crédito desculpa,2011-06-15,1319.0
1490,807,2014-01-28,454.31,crédito cancelamento,2015-01-28,1322.0
1491,632,2020-04-01,5265.87,crédito desculpa,2021-04-01,1324.0
1492,778,2019-02-09,565.68,crédito desculpa,2020-02-09,1325.0
1493,500,2010-12-09,900.4,crédito desculpa,2011-12-09,1326.0
1494,94,2016-01-24,3113.85,crédito cancelamento,2017-01-23,1328.0
1495,899,2013-08-13,993.16,crédito cancelamento,2014-08-13,1330.0
1496,54,2013-09-10,645.5,crédito cancelamento,2014-09-10,1331.0
1497,743,2019-11-05,878.65,crédito desculpa,2020-11-04,1333.0
1498,354,2017-10-30,925.05,crédito desculpa,2018-10-30,1336.0
1499,767,2016-11-26,955.03,cartão presente,2017-05-25,1338.0
1500,400,2018-04-20,9362.81,cartão presente,2018-10-17,1341.0
1501,887,2011-12-01,5115.7,crédito desculpa,2012-11-30,1342.0
1502,132,2011-12-17,706.26,crédito desculpa,2012-12-16,1344.0
1503,647,2020-03-11,8441.38,cartão presente,2020-09-07,1349.0
1504,307,2014-12-09,127.77,crédito cancelamento,2015-12-09,1352.0
1505,827,2019-08-03,5849.58,crédito cancelamento,2020-08-02,1353.0
1506,605,2013-08-10,2802.22,crédito desculpa,2014-08-10,1354.0
1507,890,2011-11-16,1727.3,cartão presente,2012-05-14,1355.0
1508,197,2015-06-22,9977.78,cartão presente,2015-12-19,1356.0
1509,441,2011-01-14,316.63,crédito desculpa,2012-01-14,1357.0
1510,600,2019-11-02,809.52,cartão presente,2020-04-30,1358.0
1511,641,2017-02-11,505.6,crédito desculpa,2018-02-11,1360.0
