id_compra,id_cliente,data_compra,valor_compra
4305,864,2016-07-09,2932.57
4306,653,2017-01-17,461.93
4307,188,2020-07-18,2170.13
4308,598,2016-07-13,685.6
4309,420,2013-03-08,939.58
4310,780,2018-08-29,753.57
4311,520,2013-06-21,528.84
4312,882,2018-08-27,364.13
4313,844,2015-03-09,246.07
4314,488,2021-01-08,5817.55
4315,422,2012-10-20,7545.69
4316,48,2014-04-18,755.2
4317,868,2010-10-05,449.03
4318,754,2019-09-20,1516.0
4319,299,2017-12-05,217.53
4320,382,2016-05-04,814.42
4321,807,2020-02-29,838.87
4322,286,2021-03-18,342.71
4323,678,2011-10-22,1981.38
4324,770,2011-09-18,4180.6
4325,766,2019-06-22,9247.34
4326,919,2018-07-22,2362.0
4327,896,2010-04-01,653.1
4328,321,2016-08-11,748.0
4329,758,2018-03-28,325.89
4330,279,2018-11-11,8740.46
4331,490,2011-12-24,6140.13
4332,356,2018-10-24,487.93
4333,619,2010-11-27,1943.63
4334,630,2011-03-31,415.16
4335,518,2015-05-26,7793.77
4336,725,2012-08-01,7.79
4337,647,2019-12-29,207.27
4338,32,2012-03-20,1292.16
4339,703,2017-11-18,9721.21
4340,314,2014-01-23,2824.28
4341,805,2020-02-09,7583.69
4342,973,2020-08-07,9886.76
4343,368,2014-02-01,5627.83
4344,581,2012-05-02,975.4
4345,182,2017-04-28,9213.71
4346,832,2012-02-28,80.01
4347,432,2017-06-09,6597.36
4348,576,2015-06-20,2152.91
4349,574,2018-06-04,25.13
4350,483,2011-03-06,3388.42
4351,80,2014-04-28,11.34
4352,289,2011-08-23,686.43
4353,391,2015-09-01,3183.41
4354,747,2016-07-13,332.21
4355,171,2020-05-25,497.14
4356,971,2012-02-15,915.09
4357,118,2017-01-31,5715.82
4358,293,2018-03-14,980.19
4359,237,2016-08-19,79.29
4360,69,2013-10-01,379.22
4361,542,2013-12-18,7722.02
4362,385,2012-03-09,670.97
4363,358,2019-03-22,3269.96
4364,508,2011-09-26,511.61
4365,145,2013-03-07,108.19
4366,408,2014-12-08,6753.29
4367,418,2013-12-10,822.23
4368,740,2011-03-10,309.46
4369,958,2012-06-19,198.65
4370,934,2017-01-01,219.96
4371,253,2011-03-24,8047.13
4372,514,2016-11-04,8536.38
4373,375,2017-08-04,256.03
4374,631,2016-12-05,7589.09
4375,704,2011-10-09,404.77
4376,304,2017-07-02,32.72
4377,662,2013-06-10,539.87
4378,638,2012-10-14,870.79
4379,564,2010-05-04,9818.34
4380,349,2010-11-23,4768.48
4381,393,2019-06-13,2546.15
4382,70,2011-02-02,159.07
4383,514,2014-08-23,575.15
4384,993,2016-02-13,3611.12
4385,515,2015-01-09,613.07
4386,90,2013-04-10,9033.83
4387,754,2017-10-01,2983.91
4388,846,2018-01-03,157.62
4389,294,2015-05-06,6078.83
4390,215,2010-10-23,147.17
4391,103,2014-06-26,464.64
4392,307,2012-12-21,793.73
4393,214,2011-08-31,815.67
4394,766,2016-11-27,150.9
4395,305,2010-12-28,3493.02
4396,356,2013-12-28,4966.27
4397,875,2010-09-30,6903.71
4398,871,2018-03-10,627.67
4399,941,2011-05-14,437.08
4400,668,2019-07-10,1955.79
4401,623,2011-10-27,528.09
4402,231,2019-12-27,3668.11
4403,34,2015-01-22,2187.17
4404,136,2017-12-15,596.65
4405,322,2011-09-30,171.68
4406,216,2016-04-29,273.94
4407,386,2013-02-05,7980.72
4408,581,2017-07-09,703.0
4409,878,2013-05-08,3040.05
4410,889,2010-07-11,393.56
4411,296,2019-11-02,556.03
4412,86,2016-01-17,9718.33
4413,888,2018-08-13,218.33
4414,182,2017-08-06,8121.95
4415,526,2018-06-29,1771.04
4416,427,2014-10-31,300.06
4417,593,2017-03-05,834.95
4418,392,2012-10-26,357.19
4419,362,2015-07-30,3179.81
4420,457,2013-06-02,8649.82
4421,631,2013-02-14,390.12
4422,63,2014-05-04,3176.13
4423,718,2017-12-04,1079.28
4424,637,2020-05-15,465.88
4425,340,2014-02-18,360.93
4426,574,2014-02-12,976.04
4427,14,2010-07-24,8673.16
4428,413,2013-01-31,626.89
4429,846,2019-11-22,7682.12
4430,661,2011-12-20,810.31
4431,119,2014-10-20,109.94
4432,2,2018-01-08,701.81
4433,480,2015-07-19,1560.74
4434,214,2016-05-09,122.02
4435,391,2017-10-17,5692.31
4436,340,2014-03-03,7939.77
4437,563,2013-05-19,4840.6
4438,369,2010-07-02,252.61
4439,445,2011-05-17,9505.66
4440,960,2018-11-15,6682.02
4441,806,2017-04-05,1828.54
4442,195,2014-10-09,836.81
4443,942,2018-05-07,2201.54
4444,872,2019-01-26,22.12
4445,414,2018-12-28,9375.95
4446,946,2016-05-06,753.72
4447,236,2016-02-16,3431.93
4448,315,2020-01-30,4063.82
4449,226,2017-09-30,248.2
4450,731,2016-06-03,9632.31
4451,298,2020-10-27,870.72
4452,954,2015-10-31,3839.8
4453,290,2019-07-16,7029.37
4454,991,2016-12-17,8393.87
4455,214,2013-10-30,508.52
4456,24,2015-08-24,23.2
4457,716,2014-02-23,700.23
4458,524,2015-11-05,238.51
4459,575,2015-12-22,668.35
4460,629,2017-05-05,7934.66
4461,75,2018-01-20,1505.56
4462,368,2018-02-20,553.22
4463,745,2010-10-25,168.59
4464,7,2013-10-30,7503.27
4465,638,2020-09-20,835.43
4466,789,2011-03-04,976.07
4467,740,2017-05-10,38.46
4468,165,2012-04-20,5960.05
4469,754,2012-10-22,4665.73
4470,607,2018-12-05,197.39
4471,484,2010-11-10,432.72
4472,985,2011-05-17,465.37
4473,985,2012-12-09,975.65
4474,178,2018-11-02,828.8
4475,980,2017-07-30,359.87
4476,437,2012-08-31,316.17
4477,609,2019-05-18,3991.58
4478,261,2019-07-26,415.56
4479,229,2015-12-20,636.53
4480,261,2019-08-02,7503.91
4481,255,2013-08-03,1980.6
4482,800,2013-11-11,952.99
4483,239,2010-06-07,726.98
4484,964,2012-12-25,368.91
4485,397,2011-12-21,365.64
4486,59,2019-10-25,741.29
4487,626,2018-10-12,5991.74
4488,232,2010-07-23,884.55
4489,278,2015-12-28,2000.27
4490,256,2016-12-18,9097.16
4491,788,2016-12-29,9463.84
4492,109,2013-09-17,364.06
4493,797,2016-10-26,5969.6
4494,328,2020-04-30,940.66
4495,313,2017-03-29,146.32
4496,61,2018-12-01,5236.54
4497,980,2012-07-12,690.23
4498,215,2016-12-13,5611.46
4499,559,2016-01-07,2448.53
4500,685,2018-12-31,477.44
4501,342,2011-07-25,4019.64
4502,121,2016-03-03,3215.12
4503,115,2016-12-13,5160.01
4504,717,2015-10-08,7642.39
4505,360,2010-12-11,40.55
4506,651,2011-04-03,4172.84
4507,472,2010-10-06,485.2
4508,235,2010-02-27,681.0
4509,559,2010-05-03,730.2
4510,787,2018-12-02,666.59
4511,422,2019-04-19,8239.56
4512,217,2016-08-28,9541.39
4513,35,2017-08-27,900.61
4514,267,2020-01-16,925.7
4515,651,2011-01-04,645.04
4516,269,2012-04-11,542.22
4517,237,2013-04-03,255.12
4518,747,2012-06-22,931.14
4519,692,2020-07-12,6041.31
4520,659,2017-04-19,158.0
4521,821,2011-06-25,2659.3
4522,710,2018-03-18,1137.92
4523,817,2011-01-25,559.27
4524,802,2018-04-28,8634.58
4525,280,2011-11-25,4035.02
4526,972,2012-11-28,8736.81
4527,85,2012-08-14,1811.35
4528,298,2010-03-26,532.19
4529,55,2012-09-16,765.7
4530,325,2018-03-07,150.08
4531,555,2019-10-14,503.62
4532,163,2016-03-16,423.22
4533,292,2011-10-19,2671.7
4534,24,2019-07-24,733.31
4535,644,2013-04-23,68.84
4536,257,2017-08-19,952.47
4537,943,2014-04-25,147.42
4538,816,2017-01-24,133.45
4539,926,2014-10-29,545.95
4540,110,2017-06-04,6798.03
4541,548,2020-07-30,4273.62
4542,845,2019-09-12,681.18
4543,223,2013-10-08,306.32
4544,415,2019-07-26,8970.36
4545,473,2017-12-07,2151.11
4546,976,2014-05-27,174.42
4547,724,2015-11-04,4581.52
4548,37,2019-05-14,423.56
4549,664,2010-08-02,46.63
4550,1,2012-12-25,400.79
4551,774,2016-08-20,279.14
4552,88,2012-09-22,6729.42
4553,196,2011-12-09,2256.41
4554,279,2012-01-15,852.51
4555,389,2010-08-15,208.92
4556,646,2012-04-06,9813.87
4557,29,2014-02-15,347.31
4558,996,2012-10-01,235.49
4559,839,2012-03-17,6158.72
4560,360,2020-09-10,18.56
4561,602,2015-10-27,5101.98
4562,615,2012-03-25,181.41
4563,190,2014-01-23,992.49
4564,932,2014-01-03,1302.61
4565,297,2017-09-04,26.15
4566,105,2018-04-05,687.25
4567,704,2015-06-15,6848.07
4568,765,2018-10-21,2502.82
4569,805,2016-08-28,8377.9
4570,555,2015-05-27,5939.0
4571,440,2011-02-13,489.41
4572,650,2014-03-09,306.22
4573,738,2010-05-30,3736.94
4574,423,2017-07-25,53.65
4575,689,2014-07-18,7441.51
4576,525,2012-10-17,287.63
4577,762,2014-02-06,2336.54
4578,651,2010-09-08,481.33
4579,808,2020-07-31,9566.63
4580,76,2011-09-01,9122.59
4581,269,2020-03-04,8024.6
4582,801,2013-10-25,346.29
4583,918,2018-06-04,961.33
4584,499,2010-11-26,224.69
4585,738,2011-02-20,1421.11
4586,167,2014-03-18,4543.9
4587,951,2014-08-18,7945.01
4588,85,2019-10-30,1254.23
4589,998,2013-11-14,3968.66
4590,108,2016-03-08,44.54
4591,362,2016-11-22,1496.73
4592,219,2015-04-27,7945.4
4593,616,2012-07-20,1563.96
4594,415,2020-02-01,333.84
4595,241,2011-10-19,809.31
4596,869,2011-08-24,9461.77
4597,606,2015-12-24,6521.05
4598,507,2012-10-13,146.32
4599,42,2010-08-04,4334.07
4600,675,2018-11-22,416.3
4601,473,2013-12-08,96.94
4602,764,2018-10-11,3764.88
4603,247,2011-11-09,4818.58
4604,821,2012-09-18,813.28
4605,964,2017-01-09,9211.5
4606,735,2013-06-27,6970.23
4607,459,2015-05-01,1459.24
4608,824,2012-05-28,2069.49
4609,675,2017-07-11,9605.93
4610,276,2018-04-29,2078.15
4611,456,2010-07-18,493.63
4612,77,2020-08-17,8129.4
4613,396,2013-11-16,945.85
4614,952,2013-04-14,354.58
4615,948,2014-02-27,8621.49
4616,148,2011-12-06,692.74
4617,235,2016-06-18,356.92
4618,395,2017-04-25,7943.97
4619,276,2011-08-17,885.61
4620,592,2016-03-13,241.69
4621,861,2019-12-07,1720.31
4622,339,2017-11-15,8725.05
4623,60,2014-07-08,5585.93
4624,302,2019-11-20,962.74
4625,717,2015-05-04,4317.79
4626,572,2014-11-23,9306.39
4627,525,2012-02-01,2720.3
4628,645,2018-01-18,5203.45
4629,268,2010-06-10,1838.72
4630,616,2011-01-05,126.96
4631,150,2012-12-01,2787.48
4632,290,2019-10-27,117.64
4633,15,2017-10-07,659.4
4634,364,2013-09-01,476.33
4635,135,2017-09-20,386.38
4636,290,2019-02-20,565.56
4637,238,2010-12-10,112.62
4638,243,2015-09-25,931.29
4639,852,2016-04-22,778.02
4640,261,2012-09-06,660.26
4641,544,2017-07-20,688.48
4642,78,2015-05-10,506.02
4643,574,2015-07-02,693.42
4644,716,2010-01-09,702.28
4645,901,2010-11-11,103.53
4646,985,2013-03-13,533.32
4647,135,2011-05-24,875.08
4648,346,2017-05-28,7088.83
4649,562,2016-10-26,5429.84
4650,407,2011-06-15,867.4
4651,740,2011-03-13,961.0
4652,647,2019-08-12,7935.58
4653,704,2016-05-09,229.87
4654,573,2015-01-26,972.02
4655,475,2014-09-04,666.81
4656,647,2012-10-17,136.48
4657,569,2012-10-02,6473.76
4658,479,2016-02-11,864.98
4659,332,2017-08-15,2040.64
4660,554,2018-01-27,528.96
4661,449,2019-03-09,9347.12
4662,575,2010-10-12,532.77
4663,511,2015-02-07,318.55
4664,334,2013-01-08,6625.18
4665,433,2014-07-23,7478.96
4666,814,2014-12-24,4416.19
4667,652,2012-12-18,1029.71
4668,875,2012-05-11,6035.15
4669,606,2018-12-05,2179.46
4670,821,2015-10-20,580.42
4671,230,2014-06-09,750.66
4672,744,2011-01-12,736.58
4673,622,2010-10-28,1139.96
4674,171,2014-11-05,2488.39
4675,973,2017-12-10,638.57
4676,166,2014-06-06,984.16
4677,237,2018-07-23,538.85
4678,918,2017-05-07,611.08
4679,434,2016-01-01,78.72
4680,301,2020-06-10,119.78
4681,623,2015-09-13,780.48
4682,42,2015-04-21,8453.49
4683,259,2019-04-23,296.44
4684,412,2011-04-11,350.42
4685,695,2010-07-20,504.92
4686,856,2013-07-22,119.13
4687,110,2015-08-17,263.43
4688,343,2017-09-14,5741.94
4689,379,2018-02-03,81.01
4690,303,2018-02-08,3471.29
4691,1,2011-11-06,9089.19
4692,155,2013-01-07,2182.39
4693,478,2012-11-12,6139.57
4694,108,2016-09-13,72.32
4695,653,2013-10-25,291.79
4696,8,2012-10-15,651.72
4697,232,2011-08-15,236.94
4698,29,2018-02-11,60.75
4699,525,2011-06-10,448.33
4700,32,2019-09-12,582.05
4701,119,2011-05-03,264.81
4702,423,2012-01-09,725.48
4703,98,2011-01-28,6066.79
4704,872,2019-02-10,554.13
4705,985,2011-07-16,3165.38
4706,611,2012-02-21,365.18
4707,439,2016-01-02,1227.0
4708,740,2017-08-15,926.98
4709,280,2016-09-09,7787.08
4710,663,2017-02-03,466.33
4711,911,2014-05-14,344.38
4712,555,2018-09-06,1347.11
4713,798,2019-01-19,461.78
4714,632,2016-11-09,8635.79
4715,779,2019-12-10,554.53
4716,417,2019-02-02,6015.29
4717,960,2017-11-21,732.95
4718,719,2010-12-10,41.47
4719,965,2013-01-07,656.01
4720,390,2019-04-18,741.52
4721,458,2016-05-08,9406.52
4722,249,2014-12-05,1807.97
4723,23,2013-09-30,103.2
4724,55,2012-11-28,6723.2
4725,198,2016-03-13,967.94
4726,609,2012-01-05,2706.7
4727,517,2019-04-28,211.66
4728,190,2015-10-29,54.76
4729,794,2019-10-26,552.53
4730,914,2015-05-27,302.57
4731,281,2011-11-27,4236.36
4732,116,2012-02-21,4356.27
4733,699,2020-10-30,9458.12
4734,676,2012-03-27,3789.72
4735,540,2018-06-03,971.1
4736,980,2015-09-13,695.88
4737,114,2018-11-22,486.81
4738,675,2017-03-07,9378.17
4739,772,2017-03-15,560.95
4740,259,2015-10-21,380.04
4741,331,2019-04-23,58.3
4742,979,2015-06-19,791.05
4743,62,2015-03-20,3555.58
4744,813,2011-07-05,6055.32
4745,139,2011-11-30,657.42
4746,215,2016-11-18,576.08
4747,553,2016-05-25,343.97
4748,560,2014-01-29,639.03
4749,817,2020-08-24,567.08
4750,193,2013-06-15,655.08
4751,151,2010-03-18,451.98
4752,254,2017-02-07,382.65
4753,569,2020-10-05,335.72
4754,229,2011-09-25,2353.74
4755,933,2020-06-14,218.04
4756,718,2019-05-22,3366.47
4757,667,2020-08-02,1140.83
4758,687,2011-06-22,55.47
4759,57,2018-02-02,3015.7
4760,574,2013-05-13,1873.04
4761,738,2020-03-17,2760.83
4762,844,2016-10-13,9241.06
4763,629,2010-05-23,426.77
4764,271,2020-03-27,837.81
4765,741,2011-10-13,9289.46
4766,167,2021-01-31,419.06
4767,436,2011-08-09,6711.63
4768,494,2012-05-06,4345.65
4769,360,2012-07-21,46.55
4770,189,2011-08-21,350.79
4771,309,2012-09-19,219.33
4772,603,2020-03-11,3357.51
4773,654,2015-12-04,785.61
4774,147,2016-05-22,6905.48
4775,296,2013-07-22,211.21
4776,478,2016-12-05,299.79
4777,710,2013-07-09,451.49
4778,738,2011-07-26,9635.63
4779,5,2016-02-10,196.27
4780,85,2013-12-21,682.83
4781,656,2010-11-11,9204.52
4782,855,2011-05-04,206.62
4783,69,2015-12-26,6582.78
4784,621,2011-12-02,137.11
4785,51,2018-01-10,210.08
4786,764,2018-07-01,8355.25
4787,676,2012-09-12,3387.94
4788,935,2014-05-16,162.85
4789,383,2013-01-25,584.31
4790,691,2020-02-26,126.69
4791,146,2011-07-02,229.32
4792,667,2013-11-16,2208.8
4793,348,2020-04-07,297.96
4794,193,2013-06-28,9906.92
4795,428,2013-07-06,4621.26
4796,866,2015-04-14,8185.27
4797,609,2015-01-12,811.07
4798,454,2020-06-17,332.44
4799,997,2018-07-15,473.35
4800,184,2017-04-27,9400.5
4801,8,2017-09-17,32.95
4802,376,2017-07-04,5173.53
4803,801,2015-09-16,6151.2
4804,86,2020-11-18,1760.89
4805,222,2019-09-24,7521.33
4806,585,2014-11-29,81.19
4807,917,2017-11-28,9269.79
4808,811,2013-02-05,9667.9
4809,868,2018-06-26,402.91
4810,965,2020-07-02,5349.87
4811,744,2014-04-16,4924.75
4812,29,2013-04-12,557.06
4813,530,2015-07-31,364.08
4814,422,2019-03-19,4635.04
4815,569,2011-04-06,674.93
4816,419,2016-09-05,4696.76
4817,843,2017-04-15,6446.1
4818,749,2012-03-30,5044.51
4819,240,2014-01-15,442.5
4820,727,2017-02-24,707.15
4821,863,2012-12-04,655.74
4822,174,2017-03-09,823.76
4823,80,2011-08-23,4959.59
4824,958,2011-10-20,577.55
4825,398,2015-05-03,7125.99
4826,49,2015-08-21,5503.83
4827,686,2018-10-07,417.31
4828,497,2019-09-27,925.64
4829,46,2013-11-11,92.25
4830,356,2011-03-04,3356.35
4831,366,2014-02-24,168.93
4832,567,2016-06-02,9731.17
4833,86,2012-12-08,1419.1
4834,379,2015-10-14,539.05
4835,857,2019-11-13,467.4
4836,115,2012-01-20,588.62
4837,176,2020-04-06,7003.61
4838,37,2015-12-01,854.05
4839,883,2011-04-29,305.25
4840,526,2016-04-12,757.4
4841,651,2012-11-01,5.92
4842,357,2015-12-08,2672.65
4843,116,2016-05-01,38.2
4844,219,2015-03-15,725.81
4845,202,2017-11-24,1792.1
4846,85,2015-06-09,733.46
4847,99,2012-01-07,309.86
4848,235,2018-05-21,1532.11
4849,400,2011-07-13,828.33
4850,855,2019-12-15,373.57
4851,853,2014-09-06,685.3
4852,464,2016-08-18,1276.42
4853,77,2016-02-04,3072.5
4854,279,2018-06-17,3914.9
4855,344,2015-03-10,3575.0
4856,78,2013-08-02,43.28
4857,743,2011-03-14,66.45
4858,6,2020-01-22,294.67
4859,547,2015-09-05,914.08
4860,554,2010-09-06,3585.59
4861,157,2016-10-08,423.08
4862,971,2010-07-09,601.12
4863,841,2016-08-29,9214.34
4864,148,2017-07-05,69.12
4865,780,2016-12-25,963.96
4866,416,2014-01-06,1882.2
4867,917,2016-10-17,987.53
4868,225,2018-02-21,2109.3
4869,644,2016-06-30,6222.38
4870,352,2015-10-01,736.39
4871,267,2010-06-30,804.7
4872,766,2018-01-03,406.66
4873,814,2013-05-20,464.72
4874,745,2014-03-18,196.49
4875,947,2017-07-04,9066.9
4876,727,2014-01-19,5908.94
4877,678,2017-08-01,2525.6
4878,111,2019-04-06,7257.88
4879,173,2016-02-01,9944.04
4880,740,2018-04-15,39.76
4881,15,2011-11-17,455.04
4882,501,2013-06-27,111.01
4883,738,2012-08-06,761.44
4884,440,2016-01-03,4587.59
4885,267,2018-04-21,510.97
4886,248,2015-03-18,5859.83
4887,193,2017-06-21,598.24
4888,394,2015-12-30,2286.77
4889,198,2014-12-13,1111.22
4890,832,2015-11-27,964.89
4891,630,2011-09-06,97.51
4892,364,2011-10-29,473.71
4893,647,2016-12-26,106.38
4894,404,2012-07-20,547.3
4895,942,2012-10-02,1805.64
4896,297,2016-02-29,2714.62
4897,793,2020-10-20,6281.44
4898,304,2011-09-30,5070.17
4899,817,2020-06-22,3447.18
4900,782,2016-07-17,143.28
4901,201,2019-01-06,1620.8
4902,61,2017-12-31,6921.9
4903,424,2016-12-23,340.55
4904,301,2012-07-05,6637.11
4905,819,2019-11-15,9216.78
4906,595,2019-08-21,1710.0
4907,75,2016-01-23,1517.8
4908,34,2020-06-15,118.16
4909,999,2012-08-16,9196.89
4910,534,2013-07-26,632.23
4911,474,2011-02-10,9635.26
4912,476,2014-06-14,5287.91
4913,411,2013-04-25,2826.48
4914,563,2010-11-28,1363.29
4915,466,2020-01-02,735.62
4916,580,2013-01-01,930.76
4917,815,2011-06-29,70.98
4918,257,2019-02-06,6740.17
4919,788,2012-03-16,981.58
4920,915,2011-01-02,196.27
4921,357,2011-04-20,944.22
4922,529,2014-10-08,9599.08
4923,86,2013-04-01,761.61
4924,106,2017-01-29,8218.35
4925,895,2019-01-28,8821.72
4926,845,2016-08-27,568.08
4927,496,2011-04-15,7416.73
4928,42,2013-12-30,699.1
4929,203,2016-10-30,1434.51
4930,974,2016-02-19,568.11
4931,935,2014-08-08,882.65
4932,212,2012-08-31,472.73
4933,398,2014-01-10,371.83
4934,21,2020-02-04,8605.09
4935,149,2017-07-21,8911.05
4936,13,2016-12-23,4062.08
4937,386,2019-01-26,6433.84
4938,5,2020-02-11,736.99
4939,449,2020-02-21,397.91
4940,31,2016-07-31,445.53
4941,726,2010-02-23,7.46
4942,998,2017-01-31,780.63
4943,253,2014-08-11,241.86
4944,685,2011-04-09,283.56
4945,144,2011-08-11,60.48
4946,519,2013-01-15,178.28
4947,370,2018-02-12,9653.62
4948,580,2019-12-28,6833.89
4949,391,2018-04-29,354.41
4950,136,2017-09-13,2668.16
4951,116,2014-06-18,6406.4
4952,579,2013-12-21,499.55
4953,568,2011-10-18,132.49
4954,532,2011-08-20,674.97
4955,126,2015-06-16,403.16
4956,726,2015-01-12,7210.36
4957,10,2012-01-09,25.46
4958,68,2017-10-12,6370.93
4959,980,2014-11-06,984.12
4960,843,2012-09-26,557.7
4961,282,2010-11-25,812.05
4962,417,2018-09-17,770.06
4963,948,2019-02-09,3238.79
4964,863,2012-04-21,509.19
4965,614,2015-01-04,130.49
4966,856,2014-08-03,4811.68
4967,88,2012-12-30,204.54
4968,72,2016-06-11,580.21
4969,245,2010-09-24,485.49
4970,223,2019-07-12,517.62
4971,607,2013-11-10,895.54
4972,400,2014-01-20,624.32
4973,73,2014-02-09,773.63
4974,267,2016-11-05,527.03
4975,388,2019-02-13,1528.66
4976,252,2014-12-07,56.45
4977,173,2012-09-20,698.28
4978,984,2013-10-14,641.88
4979,806,2015-11-01,71.42
4980,819,2016-12-06,590.72
4981,694,2020-12-08,5005.3
4982,285,2017-04-15,1587.47
4983,120,2019-01-04,429.63
4984,941,2014-06-16,912.51
4985,890,2012-03-22,1799.98
4986,407,2018-04-12,2709.42
4987,378,2012-03-29,210.75
4988,538,2011-04-18,673.15
4989,505,2020-05-02,464.39
4990,375,2017-03-28,3049.73
4991,283,2019-12-16,345.54
4992,821,2019-11-17,120.71
4993,916,2021-01-24,7792.45
4994,634,2017-03-29,8404.82
4995,754,2010-01-26,6575.37
4996,806,2018-12-13,931.03
4997,532,2013-02-01,875.71
4998,853,2019-09-15,407.17
4999,394,2017-01-16,6578.1
1,739,2012-11-09,1401.86
2,45,2012-08-22,9864.25
3,275,2012-10-15,9247.3
4,684,2019-01-04,9090.17
5,719,2020-03-25,312.52
6,50,2015-12-01,408.73
7,221,2013-07-19,897.94
8,183,2016-12-05,3001.51
9,602,2013-08-13,979.15
10,814,2019-06-28,417.5
11,655,2018-10-02,6649.21
12,407,2016-09-26,4955.29
13,222,2013-05-22,385.72
14,867,2019-02-17,696.17
15,476,2013-01-30,880.27
16,281,2018-05-17,308.91
17,311,2017-12-01,432.76
18,791,2014-09-24,836.62
19,381,2012-04-20,2287.95
20,418,2017-05-06,6795.37
21,685,2010-10-13,9230.47
22,135,2017-07-27,170.55
23,681,2014-04-10,626.31
24,423,2020-09-20,801.77
25,618,2019-09-02,418.63
26,494,2017-11-16,685.26
27,166,2016-10-07,692.18
28,865,2011-01-31,2702.45
29,422,2015-01-27,640.92
30,761,2015-12-03,4623.07
31,280,2016-02-11,755.14
32,930,2010-11-06,1392.13
33,361,2014-02-09,2008.81
34,863,2019-08-05,9256.89
35,652,2015-10-21,5617.4
36,858,2011-11-07,6284.05
37,79,2016-04-30,102.58
38,72,2020-04-21,346.41
39,145,2013-03-20,8001.47
40,241,2015-09-23,7352.57
41,847,2016-08-13,117.01
42,430,2019-10-11,1255.92
43,161,2012-09-28,383.52
44,91,2015-11-02,306.08
45,724,2011-07-20,5932.16
46,749,2010-03-14,806.68
47,230,2018-02-03,237.05
48,62,2010-11-26,6208.33
49,521,2019-10-06,9656.54
50,269,2015-11-05,133.42
51,393,2015-09-12,1563.67
52,954,2011-05-22,1776.19
53,944,2017-02-15,1258.32
54,275,2013-06-13,5095.36
55,81,2010-11-30,646.37
56,933,2016-10-16,4653.22
57,211,2014-08-11,8223.33
58,619,2014-08-18,62.42
59,328,2017-05-29,944.44
60,590,2017-05-26,373.28
61,10,2015-09-03,1449.47
62,191,2015-09-12,194.84
63,930,2018-04-02,867.34
64,640,2013-06-18,1768.44
65,579,2017-07-28,936.17
66,468,2018-11-01,979.12
67,762,2012-05-24,5484.62
68,8,2012-03-23,484.63
69,315,2014-01-31,974.88
70,690,2015-02-18,172.59
71,233,2011-01-22,653.92
72,648,2010-06-11,2034.71
73,551,2016-07-29,4234.25
74,6,2015-07-31,522.19
75,192,2012-07-07,1079.98
76,566,2010-04-13,7023.45
77,497,2020-03-17,131.14
78,490,2015-07-16,254.48
79,423,2018-12-10,889.66
80,531,2018-05-28,553.08
81,280,2020-05-02,418.74
82,261,2014-09-12,621.98
83,291,2015-06-13,2070.69
84,202,2010-03-17,3778.36
85,214,2011-01-28,120.7
86,579,2014-09-14,9052.73
87,74,2014-05-18,217.08
88,759,2019-04-17,8849.21
89,404,2010-04-15,105.49
90,946,2016-10-28,9812.47
91,309,2013-03-24,4986.27
92,475,2016-05-07,674.61
93,110,2019-06-11,738.57
94,375,2016-11-04,1631.44
95,728,2014-07-03,9127.46
96,215,2014-10-22,282.27
97,852,2019-06-17,4920.52
98,484,2018-02-13,981.71
99,702,2014-12-08,8808.85
100,535,2013-01-12,5928.9
101,507,2013-05-05,6715.32
102,478,2014-10-07,255.47
103,986,2016-05-19,19.2
104,63,2018-10-07,461.02
105,516,2014-12-20,858.87
106,978,2011-07-28,4.96
107,237,2015-06-08,5490.06
108,552,2016-06-05,1388.85
109,337,2016-10-27,1103.9
110,730,2016-03-28,712.05
111,651,2012-09-28,5308.95
112,211,2014-10-01,848.82
113,642,2014-12-31,221.41
114,572,2011-01-29,3424.3
115,147,2016-06-17,205.22
116,815,2012-10-24,609.89
117,684,2013-11-30,297.92
118,176,2012-09-10,828.15
119,743,2016-07-03,3312.99
120,938,2017-12-06,3823.0
121,628,2018-09-22,2631.91
122,370,2017-01-27,7116.09
123,507,2012-01-21,851.05
124,739,2018-01-20,116.16
125,106,2012-07-28,9301.7
126,83,2015-04-04,640.47
127,413,2016-03-26,998.84
128,396,2018-02-12,6550.75
129,447,2016-03-25,928.27
130,885,2011-01-22,967.19
131,595,2020-03-17,3375.38
132,498,2011-02-19,6791.67
133,589,2018-07-31,839.99
134,609,2011-07-21,5288.62
135,536,2012-09-25,1320.23
136,64,2016-08-10,274.94
137,300,2016-10-21,87.13
138,863,2014-08-06,3818.06
139,508,2013-10-28,990.25
140,718,2014-07-05,7185.7
141,726,2011-08-05,6574.03
142,411,2020-04-11,3160.36
143,391,2019-04-13,8926.33
144,66,2013-08-30,183.07
145,539,2013-06-10,9536.88
146,178,2013-12-06,691.35
147,668,2014-05-27,5974.75
148,136,2015-05-03,141.23
149,81,2019-09-03,7814.27
150,285,2020-02-05,554.32
151,874,2014-11-23,177.2
152,886,2018-11-19,49.56
153,786,2018-01-20,5604.45
154,423,2018-09-02,4634.25
155,549,2013-05-12,7948.84
156,600,2017-12-12,7228.51
157,857,2011-04-13,515.88
158,347,2013-01-02,6018.87
159,469,2013-02-11,3963.02
160,496,2012-01-14,4492.56
161,79,2019-09-19,106.45
162,143,2018-04-17,204.33
163,505,2016-07-06,685.35
164,896,2014-07-28,4016.5
165,732,2013-07-09,451.64
