id_credbanco,id_cliente,data_credito,valor_credito,tipo_credito
3230,609,2019-09-18,8406.89,boleto
3231,394,2010-02-10,3333.06,crédito transferência
3232,960,2013-07-21,5830.28,boleto
3233,455,2012-02-26,673.57,boleto
3234,530,2017-06-06,7515.37,boleto
3235,741,2014-01-30,617.01,crédito transferência
3236,584,2019-04-18,176.8,crédito transferência
3237,149,2016-03-15,7139.88,boleto
3238,340,2012-01-30,934.6,crédito transferência
3239,511,2012-02-12,958.63,boleto
3240,841,2013-06-20,224.88,boleto
3241,673,2013-01-10,263.82,boleto
3242,733,2017-03-31,62.11,crédito transferência
3243,325,2010-01-30,3864.76,boleto
3244,557,2013-08-14,7727.08,crédito transferência
3245,499,2015-03-17,397.01,boleto
3246,951,2015-09-10,317.42,crédito transferência
3247,906,2013-04-21,5902.76,boleto
3248,916,2011-03-13,904.46,crédito transferência
3249,80,2015-07-11,2138.23,crédito transferência
3250,69,2012-01-06,612.65,crédito transferência
3251,705,2011-03-14,685.0,crédito transferência
3252,563,2012-06-05,140.55,crédito transferência
3253,630,2015-01-24,977.49,boleto
3254,839,2010-06-11,4237.24,boleto
3255,854,2010-03-11,260.28,crédito transferência
3256,424,2014-12-24,825.22,crédito transferência
3257,699,2013-11-02,828.68,boleto
3258,663,2018-12-16,746.36,crédito transferência
3259,201,2020-03-03,792.83,crédito transferência
3260,452,2019-04-15,296.64,crédito transferência
3261,419,2019-03-03,33.1,crédito transferência
3262,963,2015-03-25,908.05,boleto
3263,823,2010-04-27,372.4,boleto
3264,75,2015-06-22,7021.95,boleto
3265,93,2016-09-29,816.67,boleto
3266,535,2018-10-13,5228.39,crédito transferência
3267,590,2011-10-10,7112.84,boleto
3268,239,2010-06-30,7212.76,crédito transferência
3269,788,2012-04-17,831.15,boleto
3270,268,2017-07-20,213.73,boleto
3271,598,2014-10-27,404.51,crédito transferência
3272,600,2015-09-26,876.66,crédito transferência
3273,950,2018-06-30,50.15,crédito transferência
3274,243,2019-06-07,338.78,crédito transferência
3275,197,2010-12-04,4725.1,boleto
3276,177,2015-05-16,9869.68,crédito transferência
3277,338,2010-03-15,8543.45,boleto
3278,697,2014-02-12,9807.65,boleto
3279,481,2011-02-17,820.73,boleto
3280,957,2016-06-15,674.11,boleto
3281,796,2012-12-25,1284.8,crédito transferência
3282,933,2015-12-12,811.7,boleto
3283,2,2011-09-22,2778.23,crédito transferência
3284,322,2012-04-24,153.6,crédito transferência
3285,1,2010-12-28,7268.32,crédito transferência
3286,666,2013-02-26,9601.58,crédito transferência
3287,605,2012-04-30,6703.16,boleto
3288,308,2016-01-12,1532.82,boleto
3289,505,2017-04-06,4039.48,boleto
3290,69,2016-09-05,4244.3,crédito transferência
3291,689,2020-02-21,3398.13,crédito transferência
3292,157,2011-12-03,654.06,boleto
3293,581,2017-05-01,5170.53,crédito transferência
3294,970,2010-08-31,713.77,crédito transferência
3295,427,2018-10-17,853.46,crédito transferência
3296,8,2017-11-14,1000.56,boleto
3297,952,2013-07-19,5741.54,crédito transferência
3298,745,2015-12-13,6961.89,crédito transferência
3299,762,2015-03-25,4222.51,crédito transferência
3300,214,2012-09-30,923.63,crédito transferência
3301,34,2019-01-25,705.99,boleto
3302,752,2012-01-20,5011.66,crédito transferência
3303,288,2012-09-13,870.97,boleto
3304,397,2014-03-12,598.31,boleto
3305,297,2010-05-06,7790.7,crédito transferência
3306,140,2019-06-06,485.49,boleto
3307,387,2018-03-19,9106.16,crédito transferência
3308,674,2019-04-03,137.02,boleto
3309,214,2017-07-07,151.93,boleto
3310,351,2019-02-01,3286.15,boleto
3311,479,2015-08-29,8932.9,crédito transferência
3312,888,2018-10-17,919.11,crédito transferência
3313,645,2015-07-03,948.71,crédito transferência
3314,825,2012-11-05,1596.21,boleto
3315,171,2016-09-06,843.83,crédito transferência
3316,688,2014-02-08,67.93,boleto
3317,786,2019-01-28,811.04,boleto
3318,975,2018-07-22,331.54,crédito transferência
3319,882,2013-06-30,658.23,crédito transferência
3320,85,2018-03-15,3152.07,crédito transferência
3321,50,2013-12-27,9305.3,boleto
3322,292,2015-06-15,9157.83,boleto
3323,978,2010-10-25,759.28,boleto
3324,886,2019-04-06,140.39,boleto
3325,18,2014-11-24,5380.41,boleto
3326,108,2013-09-17,718.72,boleto
3327,402,2014-06-26,692.89,boleto
3328,683,2010-01-15,3.73,crédito transferência
3329,709,2014-11-21,6994.86,boleto
3330,978,2015-07-12,2762.04,crédito transferência
3331,309,2014-12-21,1643.36,boleto
3332,223,2011-07-19,896.28,crédito transferência
3333,62,2014-11-20,1916.38,crédito transferência
3334,934,2018-09-01,461.61,crédito transferência
3335,424,2017-03-22,253.12,crédito transferência
3336,169,2014-02-12,469.02,crédito transferência
3337,909,2010-09-01,679.07,boleto
3338,599,2016-02-11,608.59,boleto
3339,583,2016-08-08,116.47,crédito transferência
3340,408,2015-10-22,7776.44,boleto
3341,174,2018-04-25,9649.39,boleto
3342,174,2014-11-12,8724.64,boleto
3343,270,2012-02-16,3141.69,crédito transferência
3344,441,2014-04-09,835.89,boleto
3345,95,2017-02-24,72.11,boleto
3346,614,2018-11-15,931.71,crédito transferência
3347,467,2014-05-26,458.42,boleto
3348,718,2015-07-30,8700.35,crédito transferência
3349,36,2016-03-12,5801.51,crédito transferência
3350,730,2012-12-17,174.66,crédito transferência
3351,430,2019-10-14,994.15,crédito transferência
3352,573,2013-11-03,829.65,boleto
3353,565,2011-09-20,704.1,crédito transferência
3354,750,2018-06-12,198.09,crédito transferência
3355,568,2013-06-01,5128.94,boleto
3356,805,2017-09-14,602.43,crédito transferência
3357,387,2017-02-09,9000.5,boleto
3358,281,2010-06-01,950.83,crédito transferência
3359,601,2016-01-13,112.84,boleto
3360,204,2012-01-04,45.94,crédito transferência
3361,296,2019-02-17,858.92,boleto
3362,530,2019-12-09,2329.91,crédito transferência
3363,436,2018-03-30,5614.8,boleto
3364,391,2018-04-12,779.58,crédito transferência
3365,666,2012-06-29,542.4,crédito transferência
3366,813,2018-12-02,911.59,crédito transferência
3367,168,2015-02-21,5935.55,crédito transferência
3368,774,2010-09-24,1198.69,boleto
3369,308,2017-11-28,5412.55,boleto
3370,464,2010-06-13,6809.43,boleto
3371,292,2016-12-05,798.17,crédito transferência
3372,649,2015-12-02,2620.01,crédito transferência
3373,143,2018-03-25,9038.42,boleto
3374,30,2012-12-25,494.17,boleto
3375,731,2014-11-19,5036.69,crédito transferência
3376,508,2019-10-09,6842.4,crédito transferência
3377,371,2014-02-07,443.94,crédito transferência
3378,37,2010-11-18,5693.5,boleto
3379,593,2015-01-08,4433.28,crédito transferência
3380,370,2018-11-29,7565.28,boleto
3381,520,2012-05-24,5152.9,boleto
3382,371,2016-03-28,6587.41,crédito transferência
3383,211,2012-05-07,614.22,crédito transferência
3384,882,2015-02-13,5123.76,crédito transferência
3385,109,2016-05-06,4225.7,boleto
3386,895,2013-09-07,113.33,boleto
3387,140,2013-01-29,6777.05,crédito transferência
3388,676,2018-03-01,2218.47,boleto
3389,513,2011-01-24,145.3,crédito transferência
3390,401,2012-04-30,9034.09,crédito transferência
3391,680,2018-11-18,2173.01,boleto
3392,106,2016-06-14,9755.53,boleto
3393,912,2014-06-12,309.26,crédito transferência
3394,190,2011-03-01,5831.49,crédito transferência
3395,876,2017-06-10,598.06,boleto
3396,190,2018-04-22,556.73,crédito transferência
3397,902,2015-10-19,848.05,crédito transferência
3398,191,2012-09-30,28.39,boleto
3399,687,2010-07-05,9179.14,boleto
3400,692,2019-08-26,8078.81,crédito transferência
3401,85,2011-04-27,1391.99,boleto
3402,79,2017-10-06,3351.89,boleto
3403,734,2014-09-27,900.37,crédito transferência
3404,332,2013-05-05,898.15,crédito transferência
3405,792,2013-11-26,3608.51,boleto
3406,11,2010-01-27,792.41,crédito transferência
3407,875,2020-01-29,6073.48,crédito transferência
3408,158,2013-12-27,4084.12,boleto
3409,63,2016-11-16,114.07,boleto
3410,505,2014-06-13,311.96,crédito transferência
3411,755,2017-11-18,8482.08,crédito transferência
3412,131,2012-02-24,238.44,boleto
3413,694,2018-04-17,9559.03,boleto
3414,161,2020-04-19,1459.45,boleto
3415,668,2012-12-22,649.97,boleto
3416,780,2015-05-19,8632.12,crédito transferência
3417,777,2010-04-30,762.57,boleto
3418,677,2011-03-05,906.95,boleto
3419,965,2010-06-13,3396.18,crédito transferência
3420,346,2018-08-03,829.48,crédito transferência
3421,728,2016-08-04,293.62,crédito transferência
3422,946,2018-07-04,530.44,crédito transferência
3423,788,2015-12-10,700.75,crédito transferência
3424,758,2014-10-24,967.83,boleto
3425,598,2011-04-28,5977.7,boleto
3426,796,2014-03-23,6027.88,crédito transferência
3427,848,2010-05-09,641.37,boleto
3428,63,2016-06-21,7562.4,boleto
3429,783,2016-09-29,8950.15,boleto
3430,423,2013-01-16,158.08,boleto
3431,510,2011-07-14,179.75,boleto
3432,940,2012-06-10,6969.81,crédito transferência
3433,742,2013-10-09,206.8,crédito transferência
3434,848,2017-04-13,7242.14,boleto
3435,11,2012-07-21,4447.58,boleto
3436,409,2014-01-21,491.98,boleto
3437,824,2013-12-26,824.72,boleto
3438,161,2011-05-21,621.32,crédito transferência
3439,486,2013-03-19,1937.46,boleto
3440,348,2017-06-14,3401.36,crédito transferência
3441,120,2016-08-18,2375.47,crédito transferência
3442,331,2011-11-15,440.15,crédito transferência
3443,75,2020-02-06,9.43,crédito transferência
3444,215,2013-10-18,684.99,crédito transferência
3445,878,2011-05-08,400.2,boleto
3446,880,2016-06-03,8904.32,crédito transferência
3447,577,2014-11-07,781.33,boleto
3448,638,2015-09-25,7858.89,crédito transferência
3449,343,2016-04-28,308.73,crédito transferência
3450,782,2015-06-26,4.23,crédito transferência
3451,597,2012-04-13,4350.54,crédito transferência
3452,82,2019-11-04,5018.44,boleto
3453,305,2010-11-18,7901.82,crédito transferência
3454,459,2019-09-14,3420.48,crédito transferência
3455,903,2015-07-06,7840.12,crédito transferência
3456,770,2012-08-24,8800.98,boleto
3457,576,2010-01-29,899.27,boleto
3458,577,2017-10-17,994.29,crédito transferência
3459,651,2011-06-03,5946.08,crédito transferência
3460,468,2016-01-14,896.81,crédito transferência
3461,553,2011-08-25,943.01,boleto
3462,504,2012-09-27,28.95,crédito transferência
3463,821,2015-12-07,961.76,boleto
3464,981,2011-02-08,692.33,crédito transferência
3465,73,2019-10-03,9265.69,crédito transferência
3466,901,2014-08-14,723.57,boleto
3467,47,2012-12-24,9054.76,crédito transferência
3468,563,2012-03-03,327.71,crédito transferência
3469,654,2018-12-08,5.0,boleto
3470,258,2017-06-04,2051.02,crédito transferência
3471,948,2011-08-04,6017.71,boleto
3472,130,2013-08-19,359.47,crédito transferência
3473,533,2018-10-14,6000.37,crédito transferência
3474,865,2018-08-21,632.59,crédito transferência
3475,500,2013-04-23,2727.2,boleto
3476,818,2015-11-29,934.42,crédito transferência
3477,101,2015-12-02,648.34,boleto
3478,42,2015-02-10,894.97,boleto
3479,307,2011-08-28,363.6,crédito transferência
3480,567,2012-12-28,1276.6,crédito transferência
3481,988,2017-11-01,8126.17,crédito transferência
3482,752,2011-05-02,900.08,boleto
3483,477,2016-09-23,126.52,boleto
3484,655,2012-03-13,199.01,crédito transferência
3485,79,2018-06-12,115.16,crédito transferência
3486,494,2014-12-28,631.42,crédito transferência
3487,819,2012-02-04,931.98,crédito transferência
3488,72,2010-03-18,9458.65,boleto
3489,24,2013-02-08,6135.96,crédito transferência
3490,481,2010-11-20,5883.46,crédito transferência
3491,275,2017-01-30,49.97,crédito transferência
3492,588,2011-08-17,62.48,boleto
3493,564,2019-03-02,743.62,boleto
3494,698,2017-10-04,860.08,boleto
3495,825,2017-02-03,218.55,crédito transferência
3496,890,2014-04-20,34.99,crédito transferência
3497,926,2011-05-04,380.28,boleto
3498,884,2012-09-18,4666.56,crédito transferência
3499,124,2019-03-17,8598.32,boleto
3500,585,2020-03-02,974.07,crédito transferência
3501,526,2010-05-31,369.48,boleto
3502,268,2017-06-19,467.66,boleto
3503,742,2016-04-24,1669.22,boleto
3504,979,2015-05-03,373.68,crédito transferência
3505,430,2019-08-13,6330.02,boleto
3506,611,2017-02-03,8086.81,boleto
3507,270,2012-01-23,6374.4,crédito transferência
3508,44,2014-01-24,420.08,boleto
3509,213,2020-01-23,784.29,crédito transferência
3510,676,2018-09-19,9812.1,crédito transferência
3511,874,2012-12-24,375.7,boleto
3512,338,2013-09-22,766.87,crédito transferência
3513,724,2015-10-24,5996.34,crédito transferência
3514,804,2013-03-16,1416.71,boleto
3515,868,2020-03-15,765.79,boleto
3516,516,2010-07-14,407.39,boleto
3517,61,2012-04-24,7618.06,boleto
3518,705,2013-07-21,6075.56,crédito transferência
3519,878,2011-06-04,1364.02,boleto
3520,785,2014-08-26,685.43,boleto
3521,656,2013-09-22,395.13,crédito transferência
3522,758,2010-10-28,220.72,boleto
3523,901,2015-12-31,272.66,boleto
3524,958,2016-01-10,414.05,crédito transferência
3525,873,2014-08-06,749.05,boleto
3526,714,2014-07-04,9103.98,crédito transferência
3527,239,2017-10-04,802.24,boleto
3528,234,2015-05-30,3517.45,boleto
3529,161,2020-04-15,838.03,crédito transferência
3530,411,2016-01-18,3028.69,boleto
3531,488,2012-10-30,6703.14,boleto
3532,210,2010-03-06,1.82,boleto
3533,278,2018-06-06,29.94,boleto
3534,807,2020-03-29,769.05,crédito transferência
3535,686,2012-06-21,9616.92,boleto
3536,631,2015-05-22,431.38,boleto
3537,80,2014-07-27,831.48,crédito transferência
3538,315,2010-08-11,194.88,crédito transferência
3539,217,2018-12-04,2140.17,crédito transferência
3540,178,2015-02-27,277.83,crédito transferência
3541,277,2011-12-26,140.45,crédito transferência
3542,448,2016-03-20,1001.71,boleto
3543,748,2010-09-05,7216.47,boleto
3544,273,2010-05-26,8263.32,boleto
3545,329,2016-12-25,456.4,boleto
3546,813,2017-11-22,295.59,crédito transferência
3547,145,2012-07-09,5295.19,crédito transferência
3548,939,2014-05-27,2670.23,crédito transferência
3549,224,2010-11-15,8112.23,boleto
3550,940,2019-06-22,9762.44,crédito transferência
3551,22,2016-11-29,335.59,crédito transferência
3552,37,2014-02-05,6756.23,crédito transferência
3553,164,2016-02-17,569.98,crédito transferência
3554,901,2010-03-28,4335.47,boleto
3555,45,2010-12-01,9864.25,crédito transferência
3556,275,2010-12-20,9247.3,boleto
3557,719,2014-07-02,312.52,boleto
3558,50,2010-03-09,408.73,crédito transferência
3559,221,2013-03-24,897.94,boleto
3560,183,2012-06-16,3001.51,crédito transferência
3561,602,2012-05-24,979.15,crédito transferência
3562,407,2014-07-30,4955.29,boleto
3563,476,2010-06-10,880.27,boleto
3564,281,2012-02-01,308.91,boleto
3565,311,2010-08-30,432.76,boleto
3566,791,2012-07-21,836.62,crédito transferência
3567,681,2012-06-22,626.31,crédito transferência
3568,761,2015-11-16,4623.07,boleto
3569,361,2012-09-12,2008.81,boleto
3570,863,2015-01-23,9256.89,crédito transferência
3571,145,2010-07-01,8001.47,crédito transferência
3572,847,2012-02-10,117.01,crédito transferência
3573,724,2010-01-02,5932.16,boleto
3574,230,2010-05-15,237.05,crédito transferência
3575,521,2018-08-11,9656.54,crédito transferência
3576,393,2015-01-05,1563.67,boleto
3577,10,2015-08-11,1449.47,boleto
3578,930,2010-11-26,867.34,crédito transferência
3579,640,2010-03-19,1768.44,crédito transferência
3580,8,2011-06-11,484.63,boleto
3581,648,2010-04-08,2034.71,boleto
3582,566,2010-01-02,7023.45,boleto
3583,280,2016-03-19,418.74,crédito transferência
3584,261,2013-09-05,621.98,boleto
3585,202,2010-01-28,3778.36,crédito transferência
3586,404,2010-02-09,105.49,boleto
3587,946,2015-05-21,9812.47,crédito transferência
3588,110,2017-03-06,738.57,crédito transferência
3589,215,2012-10-27,282.27,boleto
3590,535,2011-09-21,5928.9,boleto
3591,507,2013-01-07,6715.32,boleto
3592,478,2013-01-02,255.47,boleto
3593,986,2012-04-09,19.2,crédito transferência
3594,978,2010-12-29,4.96,crédito transferência
3595,237,2014-05-03,5490.06,crédito transferência
3596,211,2011-01-05,848.82,crédito transferência
3597,572,2010-12-30,3424.3,crédito transferência
3598,684,2010-05-21,297.92,boleto
3599,743,2013-04-04,3312.99,crédito transferência
3600,739,2012-02-17,116.16,boleto
3601,106,2010-06-13,9301.7,boleto
3602,413,2014-06-18,998.84,crédito transferência
3603,885,2011-01-21,967.19,crédito transferência
3604,718,2010-07-20,7185.7,crédito transferência
3605,726,2011-04-22,6574.03,boleto
3606,411,2010-06-05,3160.36,crédito transferência
3607,136,2015-02-20,141.23,boleto
3608,886,2018-08-16,49.56,crédito transferência
3609,423,2010-06-02,4634.25,crédito transferência
3610,549,2012-01-28,7948.84,boleto
3611,496,2011-06-10,4492.56,crédito transferência
3612,79,2011-04-15,106.45,boleto
3613,143,2015-04-16,204.33,boleto
3614,896,2010-12-24,4016.5,crédito transferência
3615,237,2016-02-15,902.53,boleto
3616,69,2014-05-24,383.29,boleto
3617,123,2010-01-15,7662.56,boleto
3618,387,2012-11-11,948.05,boleto
3619,402,2012-02-10,878.52,boleto
3620,185,2013-11-14,7862.81,boleto
3621,686,2013-09-06,424.48,crédito transferência
3622,857,2011-11-07,154.28,boleto
3623,31,2011-05-20,3197.5,crédito transferência
3624,151,2013-08-28,5899.19,boleto
3625,816,2012-12-29,245.06,crédito transferência
3626,277,2010-05-23,466.0,crédito transferência
3627,557,2013-08-09,9105.47,boleto
3628,823,2010-09-30,888.48,crédito transferência
3629,379,2016-02-01,566.32,crédito transferência
3630,548,2013-06-05,5240.95,boleto
3631,31,2010-07-23,888.6,crédito transferência
3632,519,2011-12-30,2782.25,boleto
3633,387,2014-07-23,7663.73,crédito transferência
3634,714,2012-01-20,539.68,crédito transferência
3635,339,2012-04-30,849.24,crédito transferência
3636,434,2010-11-17,257.16,boleto
3637,480,2011-11-19,199.58,crédito transferência
3638,899,2016-06-17,1715.71,boleto
3639,429,2014-06-09,846.86,boleto
3640,272,2010-05-14,6077.01,crédito transferência
3641,304,2016-02-08,2034.84,boleto
3642,179,2015-09-28,5795.08,boleto
3643,651,2011-09-29,408.81,crédito transferência
3644,572,2010-07-06,12.63,boleto
3645,877,2010-01-09,46.81,crédito transferência
3646,633,2010-12-17,6238.64,crédito transferência
3647,677,2011-03-31,5620.61,boleto
3648,499,2014-03-23,721.71,boleto
3649,632,2013-02-18,796.59,crédito transferência
3650,526,2012-08-07,8402.28,boleto
3651,872,2015-10-12,747.34,crédito transferência
3652,42,2013-12-30,554.99,boleto
3653,455,2013-06-05,345.4,crédito transferência
3654,995,2010-06-02,9147.38,boleto
3655,268,2015-02-21,102.36,boleto
3656,680,2012-10-12,691.0,boleto
3657,589,2011-04-20,4831.12,crédito transferência
3658,773,2016-12-22,3146.69,boleto
3659,957,2011-10-13,7182.07,boleto
3660,829,2012-05-26,2706.04,boleto
3661,525,2014-07-04,3769.28,boleto
3662,829,2011-09-28,25.61,crédito transferência
3663,708,2012-06-27,741.54,crédito transferência
3664,11,2012-06-12,8702.03,crédito transferência
3665,377,2012-09-08,246.94,boleto
3666,112,2014-07-13,4175.14,boleto
3667,688,2010-01-28,1529.93,crédito transferência
3668,831,2012-03-24,711.76,boleto
3669,50,2010-07-22,8625.59,boleto
3670,995,2011-05-31,6061.11,crédito transferência
3671,128,2014-06-12,272.55,crédito transferência
3672,55,2010-05-10,4716.42,boleto
3673,241,2012-11-02,918.78,crédito transferência
3674,732,2014-06-18,630.14,boleto
3675,66,2017-03-26,9241.8,boleto
3676,618,2010-01-01,1485.58,crédito transferência
3677,401,2011-04-07,2389.61,crédito transferência
3678,950,2013-05-03,750.47,boleto
3679,57,2010-01-01,352.88,boleto
3680,225,2019-09-23,3741.66,boleto
3681,297,2011-05-18,3182.81,crédito transferência
3682,22,2015-02-05,786.61,crédito transferência
3683,717,2012-09-26,384.84,crédito transferência
3684,102,2012-01-28,5978.63,boleto
3685,994,2010-12-25,4008.9,crédito transferência
3686,577,2011-05-20,2458.76,crédito transferência
3687,84,2012-06-30,857.16,boleto
3688,314,2010-01-13,525.89,boleto
3689,296,2013-08-07,465.69,crédito transferência
3690,399,2014-03-11,263.34,crédito transferência
3691,546,2016-08-20,580.74,crédito transferência
3692,783,2010-12-07,39.76,boleto
3693,690,2011-10-15,864.06,crédito transferência
3694,594,2013-04-28,514.77,boleto
3695,527,2012-09-25,7353.49,crédito transferência
3696,937,2010-08-07,5484.24,boleto
3697,246,2011-08-07,43.02,crédito transferência
3698,338,2010-04-02,253.97,boleto
3699,638,2010-04-23,6770.44,crédito transferência
3700,99,2017-01-02,3662.51,crédito transferência
3701,362,2011-10-06,9054.42,crédito transferência
3702,10,2010-03-29,8029.65,boleto
3703,64,2012-05-31,8304.03,crédito transferência
3704,629,2011-11-20,407.58,crédito transferência
3705,531,2017-05-16,5150.57,crédito transferência
3706,502,2012-04-02,1606.15,boleto
3707,382,2010-12-17,8103.44,boleto
3708,510,2011-07-07,6668.48,crédito transferência
3709,143,2011-07-31,963.71,boleto
3710,869,2010-11-02,9146.99,boleto
3711,959,2010-04-30,467.02,crédito transferência
3712,177,2011-10-19,404.86,boleto
3713,686,2010-02-19,391.73,boleto
3714,962,2013-10-09,487.29,boleto
3715,649,2015-07-23,4582.27,boleto
3716,488,2015-02-02,7339.82,crédito transferência
3717,688,2011-04-12,6533.92,boleto
3718,723,2011-08-05,8655.7,crédito transferência
3719,610,2010-02-22,948.67,boleto
3720,227,2013-08-21,7183.95,boleto
3721,62,2013-06-25,4836.64,boleto
3722,450,2011-07-11,908.85,crédito transferência
3723,720,2015-12-15,1095.76,boleto
3724,834,2010-04-27,94.51,boleto
3725,791,2011-06-26,1053.37,crédito transferência
3726,396,2013-06-27,745.39,boleto
3727,473,2011-12-23,210.42,boleto
